search URL:,https://patents.google.com/?q=silica+Needle+Mat&country=US&before=priority:20200531&after=priority:20200501&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-10973908-B1,Expression of SARS-CoV-2 spike protein receptor binding domain in attenuated salmonella as a vaccine ,David Gordon Bermudes,David Gordon Bermudes,2020-05-14,2020-05-14,2021-04-13,2021-04-13,https://patents.google.com/patent/US10973908B1/en,https://patentimages.storage.googleapis.com/95/39/fa/c8ad2ca2fa3f71/US10973908-20210413-D00001.png
US-2021339016-A1,Foraminal ligament anchor for application in drg therapy ,"Advanced Neuromodulation Systems, Inc.",Matthew K. Dion,2020-05-01,2020-05-01,2021-11-04,,https://patents.google.com/patent/US20210339016A1/en,https://patentimages.storage.googleapis.com/a4/d2/49/c41350d847d9e8/US20210339016A1-20211104-D00000.png
US-2021363663-A1,Creating defined electrospun fiber geometries ,University Of Dayton Research Institute,Russell Kirk Pirlo,2020-05-22,2021-05-24,2021-11-25,,https://patents.google.com/patent/US20210363663A1/en,https://patentimages.storage.googleapis.com/bf/68/bc/74b4a5a8412c41/US20210363663A1-20211125-D00000.png
US-2021347809-A1,Heterodimer compositions and methods for the treatment of ocular disorders ,Ripple Therapeutics Corporation,"Ian Charles PARRAG, Wendy Alison NAIMARK, Matthew Alexander John STATHAM, Georgios RIZIS, Kyle Giovanni BATTISTON",2020-05-01,2021-06-17,2021-11-11,,https://patents.google.com/patent/US20210347809A1/en,https://patentimages.storage.googleapis.com/22/47/e6/28d590fbbba0fd/US20210347809A1-20211111-D00000.png
US-2021361570-A1,"In situ gelling polysaccharide-based nanoparticle hydrogel compositions, and methods of use thereof ",Mcmaster University,"Todd Hoare, Ali Babar, Michael J. Majcher, Xiaoyun Li, Andrew D. Lofts, Matthew A. Campea",2020-05-19,2021-05-18,2021-11-25,,https://patents.google.com/patent/US20210361570A1/en,https://patentimages.storage.googleapis.com/21/22/f2/e7b2656f1d44e7/US20210361570A1-20211125-D00000.png
US-2021358646-A1,Manufacture of Particulate Reference Materials ,"Savannah River Nuclear Solutions, Llc","Matthew S. Wellons, II Michael A. Devore, Wendy W. Kuhne",2020-05-13,2020-05-13,2021-11-18,,https://patents.google.com/patent/US20210358646A1/en,https://patentimages.storage.googleapis.com/e6/d9/77/f4b877ab7ce9c9/US20210358646A1-20211118-D00000.png
US-2021361804-A1,Method of manufacturing a freshening compositions comprising particles suspended in a structured aqueous composition ,The Procter & Gamble Company,"Charles L. Schmitt, Carla Jean Colina, Laura Lynn Heilman, Steven Anthony Horenziak, Brandon Philip Illie, Matthew Lawrence Lynch, Melinda Phyllis Steffey",2020-05-19,2021-05-10,2021-11-25,,https://patents.google.com/patent/US20210361804A1/en,https://patentimages.storage.googleapis.com/76/85/95/65729a2b211687/US20210361804A1-20211125-D00000.png
US-2021341840-A1,Coating compositions and methods of forming electronic devices ,Rohm And Haas Electronic Materials Llc,"Sheng Liu, James F. Cameron, Shintaro Yamada, Iou-Sheng Ke, Keren Zhang, Suzanne M. Coley, Li CUI, Paul J. LaBeaume, Deyan Wang",2020-05-02,2021-04-15,2021-11-04,,https://patents.google.com/patent/US20210341840A1/en,
US-2021343522-A1,Coating compositions and methods of forming electronic devices ,Rohm And Haas Electronic Materials Llc,"Sheng Liu, James F. Cameron, Iou-Sheng Ke, Shintaro Yamada, Li CUI",2020-05-02,2021-04-15,2021-11-04,,https://patents.google.com/patent/US20210343522A1/en,
US-2021347060-A1,Wheeled base ,Ubtech Robotics Corp Ltd,"Marten Byl, Chengkun Zhang, Raymond Ma, Muhammed Rasid Pac, Huan Tan, Youjun Xiong",2020-05-09,2020-07-07,2021-11-11,,https://patents.google.com/patent/US20210347060A1/en,https://patentimages.storage.googleapis.com/a8/d0/bb/21325d0360220a/US20210347060A1-20211111-D00000.png
