search URL:,https://patents.google.com/?q=polyamide&country=US&before=priority:20190831&after=priority:20190801&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2021060497-A1,Thin-film composite polyamide reverse osmosis membrane with anti-bacterial and anti-biofouling effects and preparation method thereof ,"Tongji University, Tianjin Polytechnic University","Zhiwei Wang, Yue WEN, Hongwei Zhang, Jie Wang, Yingqing CHEN, Zhichao WU",2019-08-28,2020-05-26,2021-03-04,,https://patents.google.com/patent/US20210060497A1/en,https://patentimages.storage.googleapis.com/a7/69/ad/9bf36ffea827f4/US20210060497A1-20210304-D00000.png
US-2021046431-A1,Simultaneous sorption of dyes and toxic metals from waters using titania-incorporated polyamide ,King Fahd University Of Petroleum And Minerals,"Tawfik Abdo Saleh Awadh, Saddam Ahmed AL-HAMMADI, Islam Ali ELSAYED",2019-08-14,2019-08-28,2021-02-18,,https://patents.google.com/patent/US20210046431A1/en,https://patentimages.storage.googleapis.com/5a/40/12/cf1d38e404e746/US20210046431A1-20210218-D00000.png
US-2021047485-A1,Polyimide-based composite film and display device comprising same ,"Skc Co., Ltd., Skc Hi-Tech & Marketing Co., Ltd.","Sunhwan KIM, Jung Hee KI, Jin Woo Lee, Dawoo JEONG, Seung Yong PYUN, Yun Hee SEO",2019-08-14,2020-07-29,2021-02-18,,https://patents.google.com/patent/US20210047485A1/en,https://patentimages.storage.googleapis.com/78/80/a1/0c92ba5988b97d/US20210047485A1-20210218-D00000.png
US-2021051811-A1,Polyimide-based composite film and display device comprising same ,"Skc Co., Ltd., Skc Hi-Tech & Marketing Co., Ltd.","Sunhwan KIM, Jung Hee KI, Jin Woo Lee, Dawoo JEONG, Seung Yong PYUN, Yun Hee SEO",2019-08-14,2020-07-29,2021-02-18,,https://patents.google.com/patent/US20210051811A1/en,https://patentimages.storage.googleapis.com/aa/97/a0/3a5259ba3feb75/US20210051811A1-20210218-D00000.png
US-2021040317-A1,Polyamide moulding compound and its use and mouldings manufactured from the moulding compound ,Ems-Patent Ag,"Philipp Harder, Christian Schubert, Ronny EBLING",2019-08-09,2020-08-07,2021-02-11,,https://patents.google.com/patent/US20210040317A1/en,
US-2021360194-A1,Display panel and electronic device ,"Wuhan China Star Optoelectronics Semiconductor Display Technology Co., Ltd.","Yong Zhao, Zuomin Liao, Tao Chen",2019-08-09,2019-11-07,2021-11-18,,https://patents.google.com/patent/US20210360194A1/en,https://patentimages.storage.googleapis.com/84/c4/a4/0e3dc0ab303c99/US20210360194A1-20211118-D00000.png
US-2021030108-A1,Textiles and articles and processes for making the same ,"Nike, Inc.","Devon Frazier, Walter M. Hancock, Dave Klinger, Robert Mervar, Brian G. Prevo, Hilary Walker",2019-08-02,2020-07-31,2021-02-04,,https://patents.google.com/patent/US20210030108A1/en,https://patentimages.storage.googleapis.com/b8/73/bc/591995d557bf54/US20210030108A1-20210204-D00000.png
US-2021328215-A1,Anode material and electrochemical device and electronic device including the same ,Ningde Amperex Technology Limited,"Chengbo Zhang, Ting YI, Hang Cui, Yuansen XIE",2019-08-07,2021-06-29,2021-10-21,,https://patents.google.com/patent/US20210328215A1/en,https://patentimages.storage.googleapis.com/61/cb/e2/8fb9630a494d36/US20210328215A1-20211021-D00000.png
US-2021043228-A1,Magnetic recording medium and magnetic recording and reproducing device ,Fujifilm Corporation,"Kenji Naoi, Takashi Fujimoto",2019-08-09,2020-08-06,2021-02-11,,https://patents.google.com/patent/US20210043228A1/en,https://patentimages.storage.googleapis.com/72/9e/84/a97e3641db01e2/US20210043228A1-20210211-D00000.png
US-2021043229-A1,Magnetic recording medium and magnetic recording and reproducing device ,Fujifilm Corporation,Kenji Naoi,2019-08-09,2020-08-07,2021-02-11,,https://patents.google.com/patent/US20210043229A1/en,https://patentimages.storage.googleapis.com/2c/4e/9e/02dacfeada0cf5/US20210043229A1-20210211-D00000.png
US-2021041987-A1,"Display device, sensing unit, and sensing method ","Samsung Display Co., Ltd., Unist (Ulsan National Institute Of Science And Technology","Yu Na Kim, Ki bog Park, Sung Chul Jung, Jun Hyung Kim",2019-08-06,2020-08-06,2021-02-11,,https://patents.google.com/patent/US20210041987A1/en,https://patentimages.storage.googleapis.com/a0/ed/2f/6cf5fa99b827d3/US20210041987A1-20210211-D00000.png
US-11117027-B2,Golf club head ,"Taylor Made Golf Company, Inc.","Joseph H. Hoffman, Chris Rollins",2019-08-28,2020-08-11,2021-09-14,2021-09-14,https://patents.google.com/patent/US11117027B2/en,https://patentimages.storage.googleapis.com/ab/9e/07/653b8b37c6e4ca/US11117027-20210914-D00000.png
US-2021180209-A1,Methods and devices for growing oxide crystals in oxygen atmosphere ,"Meishan Boya Advanced Materials Co., Ltd.","Yu Wang, Weiming Guan, Min Li",2019-08-21,2021-02-26,2021-06-17,,https://patents.google.com/patent/US20210180209A1/en,https://patentimages.storage.googleapis.com/a4/5a/d1/cb4babb9cb0961/US20210180209A1-20210617-D00000.png
US-2021045829-A1,Sterile surgical and radiological drape ,Andrew Bishop,Andrew Bishop,2019-08-16,2020-08-17,2021-02-18,,https://patents.google.com/patent/US20210045829A1/en,https://patentimages.storage.googleapis.com/6d/71/2b/73935d309ca42d/US20210045829A1-20210218-D00000.png
US-2021077632-A1,Formulations of Benzazepine Conjugates and Uses Thereof ,"Silverback Therapeutics, Inc.","Sean Wesley Smith, Sateesh Natarajan",2019-08-15,2020-08-14,2021-03-18,,https://patents.google.com/patent/US20210077632A1/en,https://patentimages.storage.googleapis.com/a0/83/d4/df82bf448f466b/US20210077632A1-20210318-D00000.png
US-2021353412-A1,Side-deliverable transcatheter prosthetic valves and methods for delivering and anchoring the same ,"Vdyne, Inc.","Mark Christianson, Robert Vidlund, Neelakantan Saikrishnan, Scott Kramer, Chad Perrin, Lucas Harder",2019-08-26,2021-07-29,2021-11-18,,https://patents.google.com/patent/US20210353412A1/en,https://patentimages.storage.googleapis.com/cf/37/c3/0d9b6afe83ddbe/US20210353412A1-20211118-D00000.png
US-11166814-B2,Delivery and retrieval devices and methods for side-deliverable transcatheter prosthetic valves ,"Vdyne, Inc.","I Robert VIDLUND, Mark Christianson, Scott Kramer, Craig Ekvall, Cameron Vidlund",2019-08-20,2021-03-05,2021-11-09,2021-11-09,https://patents.google.com/patent/US11166814B2/en,https://patentimages.storage.googleapis.com/17/de/06/dc165f841a6d8f/US11166814-20211109-D00000.png
US-2021044057-A1,Connector ,"Sumitomo Wiring Systems, Ltd.",Tomoyuki Kondo,2019-08-07,2020-07-17,2021-02-11,,https://patents.google.com/patent/US20210044057A1/en,https://patentimages.storage.googleapis.com/ad/4b/75/fdd79ba8c10501/US20210044057A1-20210211-D00000.png
US-2021269407-A1,"Solid state forms of (s)-2-(((s)-6,8-difluoro-1,2,3,4-tetrahydronaphthalen-2-yl)amino)-n-(1-(2-methyl-1-(neopentylamino)propan-2-yl)-1h-imidazol-4-yl)pentanamide and uses thereof ",Pfizer Inc.,"Elaine Greer, Stephen Anderson, Mark Maloney, Shu Yu, Ekaterina Albert, Emily Rigsbee",2019-08-09,2021-02-19,2021-09-02,,https://patents.google.com/patent/US20210269407A1/en,https://patentimages.storage.googleapis.com/57/3e/23/da9fbdb179bb4e/US20210269407A1-20210902-D00000.png
US-10492579-B1,Arthritic-aiding triple-sail wind-rotating wind-aligning umbrella ,Dee Volin,Dee Volin,2019-08-22,2019-08-22,2019-12-03,2019-12-03,https://patents.google.com/patent/US10492579B1/en,https://patentimages.storage.googleapis.com/37/76/6a/76090fe54e0b0c/US10492579-20191203-D00000.png
US-2021351367-A1,"Array substrate, stretchable display device, and method for manufacturing array substrate ","Boe Technology Group Co., Ltd.","Zhongyuan Sun, Jinxiang XUE, Hao Chen",2019-08-19,2021-07-19,2021-11-11,,https://patents.google.com/patent/US20210351367A1/en,https://patentimages.storage.googleapis.com/f5/2f/5c/df64d7efd39eec/US20210351367A1-20211111-D00000.png
US-2021043817-A1,"Display Substrate, Preparation Method Thereof, and Display Device ","Boe Technology Group Co., Ltd.","Zhiwei Liang, Wenqian Luo, Yingwei Liu, Zhanfeng CAO, Ke Wang",2019-08-06,2020-07-01,2021-02-11,,https://patents.google.com/patent/US20210043817A1/en,https://patentimages.storage.googleapis.com/49/c5/31/ea12a4e78bffd8/US20210043817A1-20210211-D00000.png
US-2021049939-A1,Stretchable display substrate and stretchable display device ,"Boe Technology Group Co., Ltd.","Kai SUI, Jinxiang XUE, Zhongyuan Sun, Xiaofen Wang",2019-08-14,2020-05-26,2021-02-18,,https://patents.google.com/patent/US20210049939A1/en,https://patentimages.storage.googleapis.com/f6/0b/73/d96eee731cc2ad/US20210049939A1-20210218-D00000.png
US-2021230194-A1,Siloxane derivatives of amino acids having surface-active properties ,Advansix Resins & Chemicals Llc,"Edward Asirvatham, Andrei Honciuc, Voichita MIHALI",2019-08-22,2021-04-14,2021-07-29,,https://patents.google.com/patent/US20210230194A1/en,https://patentimages.storage.googleapis.com/85/01/a0/2a35a535124752/US20210230194A1-20210729-D00000.png
US-2021037980-A1,Sunshade for a chair ,"Sunflow, Inc.","Leslie Hsu Besner, Jeffrey Servaites",2019-08-06,2020-03-31,2021-02-11,,https://patents.google.com/patent/US20210037980A1/en,https://patentimages.storage.googleapis.com/30/86/52/7abaa49c84ea5e/US20210037980A1-20210211-D00000.png
US-10868102-B1,Organic light emitting display panel and display device ,"Wuhan Tianma Micro-Electronics Co., Ltd.","Guofeng Zhang, Junqiang Wang",2019-08-28,2019-12-31,2020-12-15,2020-12-15,https://patents.google.com/patent/US10868102B1/en,https://patentimages.storage.googleapis.com/74/8a/4b/ba3fadf595a65b/US10868102-20201215-D00000.png
US-2019368653-A1,Auxiliary Mount ,"Polar Pro Filters, Inc.",Kyle Olinger,2019-08-19,2019-08-19,2019-12-05,,https://patents.google.com/patent/US20190368653A1/en,https://patentimages.storage.googleapis.com/5d/98/1b/df73e1574beb04/US20190368653A1-20191205-D00000.png
US-2021041832-A1,Image forming apparatus ,"Ricoh Company, Ltd.",Yuusuke Furuichi,2019-08-08,2020-07-29,2021-02-11,,https://patents.google.com/patent/US20210041832A1/en,https://patentimages.storage.googleapis.com/ea/35/a5/d5230948283130/US20210041832A1-20210211-D00000.png
US-2021036075-A1,"Display substrate, method for manufacturing the same, and display device ","Boe Technology Group Co., Ltd.","Guoying Wang, Zhen Song",2019-08-01,2020-04-06,2021-02-04,,https://patents.google.com/patent/US20210036075A1/en,https://patentimages.storage.googleapis.com/de/98/f1/c102ad023b5a88/US20210036075A1-20210204-D00000.png
US-2021052221-A1,"System, method, and smartwatch for protecting a user ","Vitaltech Properties, Llc","Anjan PANNEER SELVAM, Peter Ianace",2019-08-23,2020-08-21,2021-02-25,,https://patents.google.com/patent/US20210052221A1/en,https://patentimages.storage.googleapis.com/7f/75/f8/f5ce444c0dcf3f/US20210052221A1-20210225-D00000.png
US-2021042830-A1,User media platform server system ,Ruon Global Ltd,Timothy E. Burke,2019-08-09,2020-08-10,2021-02-11,,https://patents.google.com/patent/US20210042830A1/en,https://patentimages.storage.googleapis.com/08/78/e3/4f8e77b710caef/US20210042830A1-20210211-D00000.png
US-2021151441-A1,Method for preparing semiconductor device with air gap structure ,Nanya Technology Corporation,Kuo-Hui Su,2019-08-14,2020-12-22,2021-05-20,,https://patents.google.com/patent/US20210151441A1/en,https://patentimages.storage.googleapis.com/df/8c/6d/b0eef5d98b5b9f/US20210151441A1-20210520-D00000.png
US-11158340-B2,Underlayer formulation for tape media ,International Business Machines Corporation,Richard Bradshaw,2019-08-20,2019-08-20,2021-10-26,2021-10-26,https://patents.google.com/patent/US11158340B2/en,https://patentimages.storage.googleapis.com/8b/cb/16/021494fc1d88db/US11158340-20211026-D00000.png
US-2021180207-A1,Open czochralski furnace for single crystal growth ,"Meishan Boya Advanced Materials Co., Ltd.","Yu Wang, Weiming Guan, Zhenxing Liang",2019-08-21,2021-02-26,2021-06-17,,https://patents.google.com/patent/US20210180207A1/en,https://patentimages.storage.googleapis.com/63/57/b8/758a0c3d5850cf/US20210180207A1-20210617-D00000.png
US-2021191192-A1,"Optical adjusting film, backlight module and display device ","Beijing Boe Optoelectronics Technology Co., Ltd., Boe Technology Group Co., Ltd.","Heling ZHU, Xin Li, Jian Sang, Shubai Zhang, Kangle CHANG, Lu Yu",2019-08-02,2020-07-22,2021-06-24,,https://patents.google.com/patent/US20210191192A1/en,https://patentimages.storage.googleapis.com/97/4e/fd/58bf54abf89313/US20210191192A1-20210624-D00000.png
US-2021050390-A1,"Display device, display panel and manufacturing method thereof ","Chongqing Boe Display Technology Co., Ltd., Boe Technology Group Co., Ltd.","Xinwei Wu, Shicheng Sun, Zhen Zhang, Wei Zhang, Cunzhi LI, Jonguk Kwak",2019-08-14,2020-07-15,2021-02-18,,https://patents.google.com/patent/US20210050390A1/en,https://patentimages.storage.googleapis.com/2d/9c/0e/b5894e6840a3c7/US20210050390A1-20210218-D00000.png
US-2021040414-A1,Extraction systems and methods ,"Ha Tran, Bao Tran","Ha Tran, Bao Tran",2019-08-09,2019-12-18,2021-02-11,,https://patents.google.com/patent/US20210040414A1/en,https://patentimages.storage.googleapis.com/86/af/06/df05e3a5431ff5/US20210040414A1-20210211-D00000.png
US-2021046404-A1,Flexible launder covers and related methods ,"Industrial & Environmental Concepts, Inc.","Michael Allan Morgan, Michael Sean Gallant, David Michael Anderson, Brian Gene Cain, Andrew James ANDERSON",2019-08-14,2020-08-14,2021-02-18,,https://patents.google.com/patent/US20210046404A1/en,https://patentimages.storage.googleapis.com/d9/74/0c/6dfb9e6a774b68/US20210046404A1-20210218-D00000.png
US-11158337-B2,Tape cartridge having tape media having synergistic magnetic recording layer and underlayer ,International Business Machines Corporation,Richard Bradshaw,2019-08-20,2019-08-20,2021-10-26,2021-10-26,https://patents.google.com/patent/US11158337B2/en,https://patentimages.storage.googleapis.com/3e/08/88/e6bcbfb41a6d77/US11158337-20211026-D00000.png
US-10940141-B1,Methods for the administration of certain VMAT2 inhibitors ,"Neurocrine Biosciences, Inc.","Gordon Raphael Loewen, Sha Rosa Luo",2019-08-23,2020-08-10,2021-03-09,2021-03-09,https://patents.google.com/patent/US10940141B1/en,https://patentimages.storage.googleapis.com/fe/fc/21/f872f7f68c7dde/US10940141-20210309-D00000.png
