search URL:,https://patents.google.com/?q=polyethyleneterephthalate&country=US&before=priority:20190831&after=priority:20190801&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2020027019-A1,Method and apparatus for learning a model to generate poi data using federated learning ,Lg Electronics Inc.,"Injung YANG, Seongrae Kim, Sangyeob YOON, Jaewoong YUN",2019-08-15,2019-09-26,2020-01-23,,https://patents.google.com/patent/US20200027019A1/en,https://patentimages.storage.googleapis.com/cc/91/d1/17ad59d7451bc1/US20200027019A1-20200123-D00000.png
US-11042760-B2,"Mobile robot, control method and control system thereof ","Ankobot (Shanghai) Smart Technologies Co., Ltd.","Yuwei Cui, Chongxing LI",2019-08-14,2020-05-29,2021-06-22,2021-06-22,https://patents.google.com/patent/US11042760B2/en,https://patentimages.storage.googleapis.com/1f/1c/35/60a77982eeef0a/US11042760-20210622-D00000.png
US-D912333-S,Pet fountain ,"Shenzhen Buxiang Network Technology Co., Ltd.",Xuzhong Wang,2019-08-20,2019-08-20,2021-03-02,2021-03-02,https://patents.google.com/patent/USD912333S1/en,https://patentimages.storage.googleapis.com/16/93/9e/14f3b20bfd95fb/USD0912333-20210302-D00000.png
US-2021030109-A1,Textiles and articles and processes for making the same ,"Nike, Inc.","Devon Frazier, Walter M. Hancock, Dave Klinger, Robert Mervar, Brian G. Prevo, Hilary Walker",2019-08-02,2020-07-31,2021-02-04,,https://patents.google.com/patent/US20210030109A1/en,https://patentimages.storage.googleapis.com/98/8a/2a/0aeb1af210ee35/US20210030109A1-20210204-D00000.png
US-2021191192-A1,"Optical adjusting film, backlight module and display device ","Beijing Boe Optoelectronics Technology Co., Ltd., Boe Technology Group Co., Ltd.","Heling ZHU, Xin Li, Jian Sang, Shubai Zhang, Kangle CHANG, Lu Yu",2019-08-02,2020-07-22,2021-06-24,,https://patents.google.com/patent/US20210191192A1/en,https://patentimages.storage.googleapis.com/97/4e/fd/58bf54abf89313/US20210191192A1-20210624-D00000.png
US-2021049939-A1,Stretchable display substrate and stretchable display device ,"Boe Technology Group Co., Ltd.","Kai SUI, Jinxiang XUE, Zhongyuan Sun, Xiaofen Wang",2019-08-14,2020-05-26,2021-02-18,,https://patents.google.com/patent/US20210049939A1/en,https://patentimages.storage.googleapis.com/f6/0b/73/d96eee731cc2ad/US20210049939A1-20210218-D00000.png
US-2020007357-A1,Apparatus and method for smart home monitoring ,Lg Electronics Inc.,Hyeong Jin Kim,2019-08-02,2019-08-30,2020-01-02,,https://patents.google.com/patent/US20200007357A1/en,https://patentimages.storage.googleapis.com/eb/5d/10/2d78f9bff63924/US20200007357A1-20200102-D00000.png
US-10645538-B1,Tracking device location detection using access point collections ,"Tile, Inc.","Steven R. Klinkner, Josselin de la Broise",2019-08-02,2019-11-08,2020-05-05,2020-05-05,https://patents.google.com/patent/US10645538B1/en,https://patentimages.storage.googleapis.com/0c/29/af/f43bfa19601682/US10645538-20200505-D00000.png
US-2021105580-A1,Access Point Queries for Tracking Device Smart Alerts ,"Tile, Inc.","Steven R. Klinkner, Josselin de la Broise",2019-08-02,2020-12-17,2021-04-08,,https://patents.google.com/patent/US20210105580A1/en,https://patentimages.storage.googleapis.com/58/4c/aa/298943351afd6f/US20210105580A1-20210408-D00000.png
US-2020004023-A1,Electronic device ,Lg Electronics Inc.,"Seung Yong Shin, Sungchul Shin, Dong Young Lee, Chang Kyu Hwang",2019-08-12,2019-09-05,2020-01-02,,https://patents.google.com/patent/US20200004023A1/en,https://patentimages.storage.googleapis.com/6b/c9/1a/f0875e09b92c6a/US20200004023A1-20200102-D00000.png
US-10964202-B2,Home monitoring system ,Lg Electronics Inc.,"Jichan MAENG, Beomoh Kim, Wonho Shin, Taehyun Kim, Jonghoon CHAE",2019-08-02,2019-10-17,2021-03-30,2021-03-30,https://patents.google.com/patent/US10964202B2/en,https://patentimages.storage.googleapis.com/4d/f1/09/41f170130ad815/US10964202-20210330-D00000.png
US-10812945-B1,Tracking device presence detection and reporting by access points ,"Tile, Inc.","Steven R. Klinkner, Josselin de la Broise",2019-08-02,2020-06-03,2020-10-20,2020-10-20,https://patents.google.com/patent/US10812945B1/en,https://patentimages.storage.googleapis.com/2b/08/ee/5dfc3d6313b679/US10812945-20201020-D00000.png
US-2020002868-A1,Method and apparatus for controlling detergent quantity ,Lg Electronics Inc.,Jiyoun YANG,2019-08-21,2019-09-10,2020-01-02,,https://patents.google.com/patent/US20200002868A1/en,https://patentimages.storage.googleapis.com/f1/f4/a4/117c620a00e947/US20200002868A1-20200102-D00000.png
US-2020042865-A1,Method and apparatus for recommending food and drink based on artificial intelligence-based user status ,Lg Electronics Inc.,"Jaemyung LEE, Jichan MAENG, Seungjun LEE",2019-08-21,2019-09-27,2020-02-06,,https://patents.google.com/patent/US20200042865A1/en,https://patentimages.storage.googleapis.com/3d/1d/6d/ac12bbcacec028/US20200042865A1-20200206-D00000.png
US-2021064792-A1,Artificial intelligence device for guiding furniture placement and method of operating the same ,Lg Electronics Inc.,"Kokeun KIM, Suyeon Kim, Kamin LEE, Seungah CHAE",2019-08-27,2020-07-30,2021-03-04,,https://patents.google.com/patent/US20210064792A1/en,https://patentimages.storage.googleapis.com/63/a2/ef/ce14bd9dad750b/US20210064792A1-20210304-D00000.png
US-2020008639-A1,Artificial intelligence monitoring device and method of operating the same ,Lg Electronics Inc.,"Jaemyung LEE, Jichan MAENG",2019-08-28,2019-09-20,2020-01-09,,https://patents.google.com/patent/US20200008639A1/en,https://patentimages.storage.googleapis.com/19/cc/34/17f8ed922afaba/US20200008639A1-20200109-D00000.png
US-2020005100-A1,Photo image providing device and photo image providing method ,Lg Electronics Inc.,Sungsik KIM,2019-08-22,2019-09-10,2020-01-02,,https://patents.google.com/patent/US20200005100A1/en,https://patentimages.storage.googleapis.com/ae/47/cf/e19ea2dc10b310/US20200005100A1-20200102-D00000.png
US-2021053967-A1,Compounds for inhibition of alpha 4 beta 7 integrin ,"Gilead Sciences, Inc.","Peter A. Blomgren, Taryn L. Campbell, Jayaraman Chandrasekhar, Christopher T. Clark, Kevin S. Currie, Jeffrey E. Kropf, Yasamin Moazami, Nicole A. Nava, Leena PATEL, Jason K. Perry, Natalie Seeger, Kirk L. Stevens, Zhongdong Zhao",2019-08-14,2020-08-12,2021-02-25,,https://patents.google.com/patent/US20210053967A1/en,
US-2020063315-A1,Method and apparatus for compensating vibration of deep-learning based washing machine ,Lg Electronics Inc.,Hyounghwa Yoon,2019-08-15,2019-09-04,2020-02-27,,https://patents.google.com/patent/US20200063315A1/en,https://patentimages.storage.googleapis.com/d9/13/1a/295de6a8c45041/US20200063315A1-20200227-D00000.png
US-2020019779-A1,Robot capable of detecting dangerous situation using artificial intelligence and method of operating the same ,Lg Electronics Inc.,"Jichan MAENG, Beomoh Kim, Taehyun Kim, Wonho Shin, Jonghoon CHAE",2019-08-05,2019-09-20,2020-01-16,,https://patents.google.com/patent/US20200019779A1/en,https://patentimages.storage.googleapis.com/23/e7/b5/e23b36c00cbc59/US20200019779A1-20200116-D00000.png
