search URL:,https://patents.google.com/?q=%22heat+jacket%22&country=US&before=priority:20180430&after=priority:20180401&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2019314735-A1,"Evaporator for ambient water bodies, and related system and method ","Resource West, Inc.","Robert Ballantyne, William Macdonald",2018-04-12,2019-04-17,2019-10-17,,https://patents.google.com/patent/US20190314735A1/en,https://patentimages.storage.googleapis.com/f5/f6/09/fc5c61c1eab237/US20190314735A1-20191017-D00000.png
US-2021046397-A1,"Evaporator for ambient water bodies, and related system and method ","Resource West, Inc.","Robert Ballantyne, William Macdonald",2018-04-12,2019-04-12,2021-02-18,,https://patents.google.com/patent/US20210046397A1/en,https://patentimages.storage.googleapis.com/a6/ff/a5/1902afcc08ad64/US20210046397A1-20210218-D00000.png
