search URL:,https://patents.google.com/?q=Aramid&country=US&before=priority:20210630&after=priority:20210601&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2021384977-A1,"Methods, systems, and devices for integrating wireless technology into a fiber optic network ",Commscope Technologies Llc,"Trevor D. Smith, Yu Lu, Wayne M. Kachmar",,2021-06-17,2021-12-09,,https://patents.google.com/patent/US20210384977A1/en,https://patentimages.storage.googleapis.com/96/0e/13/f8fae77d246d44/US20210384977A1-20211209-D00000.png
US-2021378743-A1,System and method for maintaining balloon integrity within intravascular lithotripsy device with plasma generator ,"Boston Scientific Scimed, Inc., Bolt Medical, Inc.","Daniel Frank Massimini, Roger W. McGowan, Jeffrey Steven Fuller, Jeffrey S. Lindquist, Dave Parsons, Eric Schultheis",,2021-06-01,2021-12-09,,https://patents.google.com/patent/US20210378743A1/en,https://patentimages.storage.googleapis.com/ec/ed/32/dfb0dbea0db9a0/US20210378743A1-20211209-D00000.png
US-2021381160-A1,Methods for processing denim ,"The Gap, Inc.","Neil Bell, Kim-Torben Wolf, Yik Chiu Tsang",,2021-06-02,2021-12-09,,https://patents.google.com/patent/US20210381160A1/en,https://patentimages.storage.googleapis.com/b6/6e/d5/7209a473955c21/US20210381160A1-20211209-D00000.png
US-2021378360-A1,Fiber-composite-reinforced footwear ,Arris Composites Inc.,"Ethan Escowitz, Riley Reese",,2021-06-08,2021-12-09,,https://patents.google.com/patent/US20210378360A1/en,https://patentimages.storage.googleapis.com/bb/db/3f/f73409fed46d93/US20210378360A1-20211209-D00000.png
US-2021384847-A1,"Materials and methods of manufacturing fluid resistant, breathable, and antibacterial triboelectric nanogenerators and electronic textiles ",Purdue Research Foundation,"Ramses Martinez, Marina Sala de Medeiros",,2021-06-07,2021-12-09,,https://patents.google.com/patent/US20210384847A1/en,https://patentimages.storage.googleapis.com/20/11/cb/9c66b14f9b595d/US20210384847A1-20211209-D00000.png
US-2021380262-A1,Gravity force absorber for use in certain parachute and other systems ,Ishmael L. Antonio,Ishmael L. Antonio,,2021-06-03,2021-12-09,,https://patents.google.com/patent/US20210380262A1/en,https://patentimages.storage.googleapis.com/21/18/f1/5090fd1f7d9adf/US20210380262A1-20211209-D00000.png
US-2021381802-A1,"Reusable Retainer Band for Firearm Slings, Wires, and Accessories ",Charlton R. Pope,Charlton R. Pope,,2021-06-04,2021-12-09,,https://patents.google.com/patent/US20210381802A1/en,https://patentimages.storage.googleapis.com/cc/17/89/ffb9921c3ca477/US20210381802A1-20211209-D00000.png
US-2021379428-A1,"Self-extinguishing, toxic gases containment enclosure for lithium-ion batteries ",Purdue Research Foundation,"Waterloo Tsutsui, Esteban E. Marinero-Caceres, Weinong Wayne Chen",,2021-06-02,2021-12-09,,https://patents.google.com/patent/US20210379428A1/en,https://patentimages.storage.googleapis.com/38/60/ae/575cd140232f52/US20210379428A1-20211209-D00000.png
US-2021371592-A1,Aerogel compositions and manufacturing thereof ,"Aspen Aerogels, Inc.","Nicholas Anthony Zafiropoulos, Shannon Olga White, Jimmy Lee Clark",,2021-06-28,2021-12-02,,https://patents.google.com/patent/US20210371592A1/en,https://patentimages.storage.googleapis.com/91/8b/4b/2e9bf5eeddf34e/US20210371592A1-20211202-D00000.png
US-2021378699-A1,Surgical devices controllable by surgical robotic systems ,"Sing-Fatt Chin, Baogen Wang","Sing-Fatt Chin, Baogen Wang",,2021-06-21,2021-12-09,,https://patents.google.com/patent/US20210378699A1/en,https://patentimages.storage.googleapis.com/fd/74/5b/4fdbe3e64aa8ae/US20210378699A1-20211209-D00000.png
US-2021378904-A1,"Cable-actuated, kinetically-balanced, parallel torque transfer exoskeleton joint actuator with or without strain sensing ",Arizona Board Of Regents On Behalf Of Northern Arizona University,"Zachary F. Lerner, Grigoriy Orekhov",,2021-06-09,2021-12-09,,https://patents.google.com/patent/US20210378904A1/en,https://patentimages.storage.googleapis.com/80/18/17/479589d93c9ab0/US20210378904A1-20211209-D00000.png
US-2021380376-A1,Firefighter's utility device ,Multipurpose Webbing Inc.,Gregory Chero,,2021-06-04,2021-12-09,,https://patents.google.com/patent/US20210380376A1/en,https://patentimages.storage.googleapis.com/ab/ba/59/81584e4062652f/US20210380376A1-20211209-D00000.png
US-2021378344-A1,Protective equipment ,Daniel Eamon Abram,Daniel Eamon Abram,,2021-06-02,2021-12-09,,https://patents.google.com/patent/US20210378344A1/en,https://patentimages.storage.googleapis.com/12/0a/33/80e5407e818bfc/US20210378344A1-20211209-D00000.png
US-2021369384-A1,Stuck instrument management ,"Auris Health, Inc.","Jiayi Lin, Chauncey F. Graetzel, John Raymond Young",,2021-06-01,2021-12-02,,https://patents.google.com/patent/US20210369384A1/en,https://patentimages.storage.googleapis.com/c9/83/32/8e029ee9e26068/US20210369384A1-20211202-D00000.png
