search URL:,https://patents.google.com/?q=aerogel&country=US&before=priority:20190131&after=priority:20190101&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2020238263-A1,"Method for preparing bi-component, multi-network nanofibrous aerogel-supported heterojunction photocatalyst and application thereof ",Nanjing University,"Fuqiang Liu, Jinli QIU, Pei FAN, Cailiang YUE, Ranran YUAN, Aimin Li",2019-01-25,2020-01-21,2020-07-30,,https://patents.google.com/patent/US20200238263A1/en,https://patentimages.storage.googleapis.com/ea/25/1a/9a284259f55e1a/US20200238263A1-20200730-D00001.png
US-2020235387-A1,Aerogel-based electrodes ,StoreDot Ltd.,"Eran SELLA, Ohad Goldbart, Daniel Aronov",2019-01-23,2019-11-27,2020-07-23,,https://patents.google.com/patent/US20200235387A1/en,https://patentimages.storage.googleapis.com/14/99/89/0305fc8d0518a9/US20200235387A1-20200723-D00000.png
US-2020232594-A1,Self-Healing Barrier Films for Vacuum Insulation Panels ,Ut-Battelle Llc,"Kaushik Biswas, Pengfei Cao, Tomonori Saito",2019-01-22,2020-01-17,2020-07-23,,https://patents.google.com/patent/US20200232594A1/en,https://patentimages.storage.googleapis.com/57/2c/fe/99ea4f7dfa0411/US20200232594A1-20200723-D00000.png
US-10526441-B1,Polypyrrole-coated silver particles for surface enhanced Raman scattering ,King Fahd University Of Petroleum And Minerals,"Umair Baig, Mohammad Kamal HOSSAIN",2019-01-23,2019-01-23,2020-01-07,2020-01-07,https://patents.google.com/patent/US10526441B1/en,https://patentimages.storage.googleapis.com/33/4b/64/0f7e805c2e7ce1/US10526441-20200107-D00000.png
US-11177473-B2,Self-standing tin sulfide film for flexible batteries ,"University Of Central Florida Research Foundation, Inc.",Yang Yang,2019-01-25,2020-05-12,2021-11-16,2021-11-16,https://patents.google.com/patent/US11177473B2/en,https://patentimages.storage.googleapis.com/a2/a7/ed/060ac4e773fdbf/US11177473-20211116-D00000.png
US-2020232205-A1,"System, method and apparatus for integrated portable building foundation platform with modular components ","Simple Structures, Inc.","Steven B. Richmond, Sydney A. Moe, Jeffrey G. Wilson, Remy Labesque, Cameron Blizzard",2019-01-23,2020-01-22,2020-07-23,,https://patents.google.com/patent/US20200232205A1/en,https://patentimages.storage.googleapis.com/0e/55/85/43543a8aca7761/US20200232205A1-20200723-D00000.png
US-2020243842-A1,Mono-cell batteries ,StoreDot Ltd.,Daniel Aronov,2019-01-28,2019-01-28,2020-07-30,,https://patents.google.com/patent/US20200243842A1/en,https://patentimages.storage.googleapis.com/92/f5/93/8e5b4af50d27a7/US20200243842A1-20200730-D00000.png
US-10586977-B1,Electrodes made of electrically conductive metallic porous structure with embedded active material particles ,StoreDot Ltd.,"Eran SELLA, Ohad Goldbart, Daniel Aronov",2019-01-23,2019-01-23,2020-03-10,2020-03-10,https://patents.google.com/patent/US10586977B1/en,https://patentimages.storage.googleapis.com/4d/8c/d4/361ebd948aa9f8/US10586977-20200310-D00000.png
US-10581065-B1,Production of metalloid-based anodes for lithium ion batteries using dry etching ,StoreDot Ltd.,"Eran SELLA, Daniel Aronov",2019-01-28,2019-01-28,2020-03-03,2020-03-03,https://patents.google.com/patent/US10581065B1/en,https://patentimages.storage.googleapis.com/b1/bd/31/98d09317c914cd/US10581065-20200303-D00001.png
US-2020255881-A1,Cell-free protein synthesis systems ,"Lawrence Livermore National Security, Llc","Nicholas N. Watkins, Neil Reginald Beer, Kenneth W. Turteltaub",2019-01-24,2020-01-24,2020-08-13,,https://patents.google.com/patent/US20200255881A1/en,https://patentimages.storage.googleapis.com/e1/c4/02/075eac2a400da0/US20200255881A1-20200813-D00000.png
US-2020354533-A1,Porous material with microscale features ,"Mark H. Tuszynski, Jeffrey S. Sakamoto, Kendell M. Pawelec, Yacov M. Koffler, Michael Sailor, Jonathan Zuidema","Mark H. Tuszynski, Jeffrey S. Sakamoto, Kendell M. Pawelec, Yacov M. Koffler, Michael Sailor, Jonathan Zuidema",2019-01-09,2020-01-09,2020-11-12,,https://patents.google.com/patent/US20200354533A1/en,https://patentimages.storage.googleapis.com/39/cc/24/100edf1e947c7a/US20200354533A1-20201112-D00000.png
