search URL:,https://patents.google.com/?q=aerogel&country=US&before=priority:20191130&after=priority:20191101&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2021130177-A1,Method for producing a hydrophilic aerogel granule and application of the product thereof ,"Taiwan Aerogel Technology Material Co., Ltd.","Jean-Hong CHEN, Shiu-Shiu Chen",2019-11-06,2019-11-06,2021-05-06,,https://patents.google.com/patent/US20210130177A1/en,https://patentimages.storage.googleapis.com/7f/de/61/13d6878f5c23a0/US20210130177A1-20210506-D00000.png
US-2021147244-A1,"Silica aerogel powder, preparation method and application thereof ",Jilin Jianzhu University,"Hongkai ZHAO, Wei Liu, Lihua Zhang, Ming Liu, Yifu Liu",2019-11-19,2020-01-30,2021-05-20,,https://patents.google.com/patent/US20210147244A1/en,https://patentimages.storage.googleapis.com/f4/43/55/f2ded77a605be4/US20210147244A1-20210520-D00000.png
US-2021156051-A1,Coaxial cellulose-based aerogel fibers ,The Regents Of The University Of California,"You-lo Hsieh, Jian Zhou",2019-11-21,2020-11-19,2021-05-27,,https://patents.google.com/patent/US20210156051A1/en,https://patentimages.storage.googleapis.com/82/ac/d1/728c0a04e32639/US20210156051A1-20210527-D00000.png
US-2021347646-A1,Melanized Aerogel ,"Gabrielle Sabrina Rey, Saranshu Singla, Ali Dhinojwala, Stephanie Vivod","Gabrielle Sabrina Rey, Saranshu Singla, Ali Dhinojwala, Stephanie Vivod",2019-11-18,2020-09-18,2021-11-11,,https://patents.google.com/patent/US20210347646A1/en,
US-2021143321-A1,Piezoresistive sensor material and preparation method and use thereof ,Zhejiang A&F University,"Xiaoping Shen, Qingfeng Sun, Kangchen Nie, Li Zheng",2019-11-11,2020-11-10,2021-05-13,,https://patents.google.com/patent/US20210143321A1/en,https://patentimages.storage.googleapis.com/61/04/c7/c02865a2db6645/US20210143321A1-20210513-D00000.png
US-11164823-B2,Semiconductor device with crack-detecting structure and method for fabricating the same ,Nanya Technology Corporation,Teng-Yen Huang,2019-11-20,2019-11-20,2021-11-02,2021-11-02,https://patents.google.com/patent/US11164823B2/en,https://patentimages.storage.googleapis.com/f4/c2/b2/1841a5fe172cc3/US11164823-20211102-D00000.png
US-2021138454-A1,Carrier for cell culturing and a method of preparation thereof ,"LYOPOR, s.r.o.","Josef Jancar, Lucy Vojtova",2019-11-12,2019-11-12,2021-05-13,,https://patents.google.com/patent/US20210138454A1/en,https://patentimages.storage.googleapis.com/b4/e7/c6/cca44437f65fc8/US20210138454A1-20210513-D00000.png
US-10981520-B1,Driver assist system for a vehicle ,Zf Friedrichshafen Ag,"Sri Mutyala, Darryl Edwards, Kevin Maddalena, Larry Schester, Harsh Shah",2019-11-14,2019-11-14,2021-04-20,2021-04-20,https://patents.google.com/patent/US10981520B1/en,https://patentimages.storage.googleapis.com/c4/1c/9b/9503f2f59bd69f/US10981520-20210420-D00000.png
US-2021127720-A1,Method to produce oleogels ,Helsingin Yliopisto,"Fabio VALOPPI, Ari Salmi, Edward HAEGGSTRÖM",2019-11-04,2019-11-04,2021-05-06,,https://patents.google.com/patent/US20210127720A1/en,https://patentimages.storage.googleapis.com/d8/87/ce/f089b041fca7c8/US20210127720A1-20210506-D00000.png
US-2021159135-A1,Cross linked surface coating and interfacial layer for a perovskite material photovoltaic device ,"Hunt Perovskite Technologies, L.L.C.","Michael David Irwin, Kamil Mielczarek, Nicholas Charles Anderson",2019-11-27,2020-11-23,2021-05-27,,https://patents.google.com/patent/US20210159135A1/en,https://patentimages.storage.googleapis.com/3f/60/1f/d4d34501264129/US20210159135A1-20210527-D00000.png
