search URL:,https://patents.google.com/?q=aerogel&country=US&before=priority:20180930&after=priority:20180901&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2020182394-A1,System and method for fiber reinforced aerogel insulation ,Johns Manville,"Ralph Michael Fay, Stanislav Kukatin",2018-09-12,2020-02-14,2020-06-11,,https://patents.google.com/patent/US20200182394A1/en,https://patentimages.storage.googleapis.com/12/0a/a2/e2afd7a94a13d3/US20200182394A1-20200611-D00000.png
US-2020080680-A1,Fiber reinforced aerogel insulation ,Johns Manville,"Ralph Michael Fay, Guodong Zheng, Stanislav Kukatin, Luke S. Weith",2018-09-12,2018-09-12,2020-03-12,,https://patents.google.com/patent/US20200080680A1/en,https://patentimages.storage.googleapis.com/27/46/7d/dd04820e231321/US20200080680A1-20200312-D00000.png
US-2020078981-A1,Fiber reinforced aerogel insulation and method therefor ,Johns Manville,"Ralph Michael Fay, Guodong Zheng, Stanislav Kukatin, Luke S Weith",2018-09-12,2018-09-12,2020-03-12,,https://patents.google.com/patent/US20200078981A1/en,https://patentimages.storage.googleapis.com/19/3b/af/60cf45bcd52fef/US20200078981A1-20200312-D00000.png
US-2021317087-A1,Fungicidal nitroanilino substituted pyrazoles ,Fmc Corporation,"Srinivas Chittaboina, Jeffrey Keith Long, Travis Chandler Mcmahon",2018-09-06,2019-09-06,2021-10-14,,https://patents.google.com/patent/US20210317087A1/en,
US-2021190166-A1,Energy dampeners for electronic devices ,"Hewlett-Packard Development Company, L.P.","Kuan-Ting Wu, Chung-Hua Ku, Chi Hao Chang",2018-09-04,2018-09-04,2021-06-24,,https://patents.google.com/patent/US20210190166A1/en,https://patentimages.storage.googleapis.com/ce/9c/74/dc018cbe562931/US20210190166A1-20210624-D00000.png
US-2020101007-A1,"Methods, systems and kits for improving skin appearance and boosting photoprotection ",L'oreal,"Brian Scott BODNAR, Anne -Laure Suzanne BERNARD, Anil Shah, Alexandra Jane Elisa FARRAN",2018-09-28,2018-09-28,2020-04-02,,https://patents.google.com/patent/US20200101007A1/en,
US-2020088811-A1,Dynamic magnetic shielding and beamforming using ferrofluid for compact magnetoencephalography (meg) ,Hi Llc,Hooman Mohseni,2018-09-18,2019-06-28,2020-03-19,,https://patents.google.com/patent/US20200088811A1/en,https://patentimages.storage.googleapis.com/19/8d/43/64a16fd5506a2f/US20200088811A1-20200319-D00000.png
US-2020144619-A1,Carbon materials for improving performance of lead acid batteries ,Basf Se,"Phil Hamilton, Virginia Katherine Alspaugh, Adam Strong, Benjamin E. Kron, Aaron M. Feaver",2018-09-05,2019-09-05,2020-05-07,,https://patents.google.com/patent/US20200144619A1/en,https://patentimages.storage.googleapis.com/8e/2c/20/691bdf151aea97/US20200144619A1-20200507-D00000.png
US-2021305640-A1,Power supply device ,"Sanyo Electric Co., Ltd.","Nao Takeda, Naotake YOSHIDA, Kazuhiro Harazuka",2018-09-11,2019-07-26,2021-09-30,,https://patents.google.com/patent/US20210305640A1/en,https://patentimages.storage.googleapis.com/39/8e/08/d3183cc073ba2b/US20210305640A1-20210930-D00000.png
US-2021344062-A1,Power supply device ,"Sanyo Electric Co., Ltd.","Nao Takeda, Naotake YOSHIDA, Kazuhiro Harazuka",2018-09-11,2019-07-26,2021-11-04,,https://patents.google.com/patent/US20210344062A1/en,https://patentimages.storage.googleapis.com/4d/44/25/20191dd47e9279/US20210344062A1-20211104-D00000.png
US-2021347992-A1,"Filled composites with decreased thermal conductivity, dielectric constant, and weight ","Blueshift Materials, Inc.","David J. Irvin, Alan D. SAKAGUCHI, Alysa Joaquin, Garrett D. Poe, Nicole LAMBDIN, Mike Merwin",2018-09-20,2019-09-19,2021-11-11,,https://patents.google.com/patent/US20210347992A1/en,https://patentimages.storage.googleapis.com/95/f2/2c/df6cfe20c362db/US20210347992A1-20211111-D00000.png
US-2020103475-A1,High-sensitivity multi-channel atomic magnetometer ,"Triad National Security, Llc","Young Jin Kim, Igor Mykhaylovych Savukov",2018-09-28,2019-09-23,2020-04-02,,https://patents.google.com/patent/US20200103475A1/en,https://patentimages.storage.googleapis.com/0d/90/52/91a280b86347e5/US20200103475A1-20200402-D00000.png
US-2020176420-A1,3d semiconductor device and structure ,Monolithic 3D Inc.,"Zvi Or-Bach, Jin-Woo Han, Brian Cronquist",2018-09-04,2019-09-02,2020-06-04,,https://patents.google.com/patent/US20200176420A1/en,https://patentimages.storage.googleapis.com/08/87/c7/ec651cf9f1ef6e/US20200176420A1-20200604-D00000.png
US-2020094754-A1,Passive Vehicle Cabin Insulation Method with Constant Temperature and Ultra-Low Energy Consumption ,Yulong WANG,Yulong WANG,2018-09-21,2019-04-01,2020-03-26,,https://patents.google.com/patent/US20200094754A1/en,https://patentimages.storage.googleapis.com/83/59/19/5a6ddacefd9a8d/US20200094754A1-20200326-D00000.png
US-2021331947-A1,Method for selective separation of ionic species from ionic solution based on ionic hydrated size ,Techion Research And Development Foundation Limited,"Matthew Suss, Eric GUYES, Yinke CHEN, Rana UWAYID",2018-09-05,2019-09-04,2021-10-28,,https://patents.google.com/patent/US20210331947A1/en,https://patentimages.storage.googleapis.com/65/c0/2c/bd43a6980a5606/US20210331947A1-20211028-D00000.png
US-2020386970-A1,Aerostatically Stabilized Atmospheric Reflector To Reduce Solar Irradiance ,Narayanan Menon Komerath,Narayanan Menon Komerath,2018-09-24,2020-04-22,2020-12-10,,https://patents.google.com/patent/US20200386970A1/en,https://patentimages.storage.googleapis.com/0d/fb/71/9a9cb299248118/US20200386970A1-20201210-D00000.png
US-2021245945-A1,Transport device with an inner container ,Insphero Ag,"Jan Lichtenberg, Olivier Frey, Wolfgang Moritz, David Fluri",2018-09-06,2019-09-05,2021-08-12,,https://patents.google.com/patent/US20210245945A1/en,https://patentimages.storage.googleapis.com/4e/4e/e7/0dee7365369a6b/US20210245945A1-20210812-D00000.png
US-2021315203-A1,Crystallization inhibitors in agricultural formulations ,Vive Crop Protection Inc.,"Matthew Coulter, Hung Hoang Pham, Jordan Dinglasan, Kirill Pastushenko",2018-09-04,2019-08-30,2021-10-14,,https://patents.google.com/patent/US20210315203A1/en,https://patentimages.storage.googleapis.com/c1/66/3e/c365a12c682843/US20210315203A1-20211014-D00001.png
US-2021354821-A1,Flying Apparatus ,Leonardo Mw Ltd,Adrian Smith,2018-09-24,2019-09-05,2021-11-18,,https://patents.google.com/patent/US20210354821A1/en,https://patentimages.storage.googleapis.com/2a/a1/d9/256dfd5d2e0827/US20210354821A1-20211118-D00000.png
US-2021308469-A1,Garment for positioning midfield transmitter relative to implanted receiver ,NeuSpera Medical Inc.,"Brad Holinski, Alexander Yeh, Elia Junco, Timothy Edward Ciciarelli",2018-09-06,2019-09-05,2021-10-07,,https://patents.google.com/patent/US20210308469A1/en,https://patentimages.storage.googleapis.com/36/7a/61/110331ce7a17ca/US20210308469A1-20211007-D00001.png
US-2020087150-A1,Facile Direct Functionalization of Pristine Graphene Nanoparticles ,"Board Of Regents, The University Of Texas System","Melissa A. Wunch, Samsuddin F Mahmood, Duck J Yang",2018-09-10,2019-09-10,2020-03-19,,https://patents.google.com/patent/US20200087150A1/en,https://patentimages.storage.googleapis.com/03/59/61/d0f74157b4856f/US20200087150A1-20200319-D00000.png
US-2021338905-A1,A medical tubular device ,Biomodics Aps,"Martin Alm, Peter Theilade THOMSEN",2018-09-06,2019-09-06,2021-11-04,,https://patents.google.com/patent/US20210338905A1/en,https://patentimages.storage.googleapis.com/23/8b/fe/07e4ac0af530d0/US20210338905A1-20211104-D00000.png
US-11094626-B2,Methods of forming interconnect structures in semiconductor fabrication ,"Taiwan Semiconductor Manufacturing Co., Ltd.","Ming-Han Lee, Shau-Lin Shue",2018-09-24,2019-08-07,2021-08-17,2021-08-17,https://patents.google.com/patent/US11094626B2/en,https://patentimages.storage.googleapis.com/ee/2a/c0/bb60ee1634a898/US11094626-20210817-D00000.png
US-2021362461-A1,Three-dimensional thermoplastic sandwich panel composite ,Low & Bonar B.V.,"Joris Van Der Eem, Jan Mahy",2018-09-10,2019-09-10,2021-11-25,,https://patents.google.com/patent/US20210362461A1/en,https://patentimages.storage.googleapis.com/3a/08/e0/11c8697fae23a5/US20210362461A1-20211125-D00000.png
US-2021091172-A1,Integrated Circuits with Capacitors ,"Taiwan Semiconductor Manufacturing Co., Ltd.","Hsiao-Han Liu, Hoppy Lee, Chung-Yu Chiang, Po-Nien Chen, Chih-Yung Lin",2018-09-18,2020-12-07,2021-03-25,,https://patents.google.com/patent/US20210091172A1/en,https://patentimages.storage.googleapis.com/eb/a4/cd/e978ed33071495/US20210091172A1-20210325-D00000.png
US-2020105761-A1,Multi-Gate Device Integration with Separated Fin-Like Field Effect Transistor Cells and Gate-All-Around Transistor Cells ,"Taiwan Semiconductor Manufacturing Co., Ltd.",Jhon Jhy Liaw,2018-09-27,2019-07-29,2020-04-02,,https://patents.google.com/patent/US20200105761A1/en,https://patentimages.storage.googleapis.com/c2/23/35/19646c8398816a/US20200105761A1-20200402-D00000.png
US-2021296313-A1,Integrated Circuits with Gate Cut Features ,"Taiwan Semiconductor Manufacturing Co., Ltd.","Zhi-Chang Lin, Wei-Hao Wu, Jia-Ni YU, Chih-Hao Wang, Kuo-Cheng Ching",2018-09-25,2020-12-22,2021-09-23,,https://patents.google.com/patent/US20210296313A1/en,https://patentimages.storage.googleapis.com/66/01/5e/d6485d96d5b517/US20210296313A1-20210923-D00000.png
US-2020258777-A1,Conductive Interconnect Structures in Integrated Circuits ,"Taiwan Semiconductor Manufacturing Company, Ltd.","Jung-Tang WU, Shao Tzu Lien, Chi-Hung Liao, Szu-Hua Wu, Liang-Yueh Ou Yang, Chin-Szu Lee",2018-09-27,2020-04-27,2020-08-13,,https://patents.google.com/patent/US20200258777A1/en,https://patentimages.storage.googleapis.com/d4/bb/47/7e791e921fe6fd/US20200258777A1-20200813-D00000.png
US-2020095465-A1,Metal oxide-containing sol-gel coating formulations ,King Fahd University Of Petroleum And Minerals,"Rami Khalid Suleiman, Bassam EL ALI, Ahmad Sorour",2018-09-26,2018-09-26,2020-03-26,,https://patents.google.com/patent/US20200095465A1/en,https://patentimages.storage.googleapis.com/d3/ab/47/c0595da7efed69/US20200095465A1-20200326-D00000.png
US-11127995-B2,Lightweight thermal adsorption structure for lithium-ion module ,"Nio Usa, Inc.",Marc W. Juzkow,2018-09-28,2018-09-28,2021-09-21,2021-09-21,https://patents.google.com/patent/US11127995B2/en,https://patentimages.storage.googleapis.com/3a/e0/a6/8f62edff1af677/US11127995-20210921-D00000.png
US-2021348034-A1,Film for applying onto a target object ,Profol GmbH,Christian Hübner,2018-09-19,2019-09-19,2021-11-11,,https://patents.google.com/patent/US20210348034A1/en,https://patentimages.storage.googleapis.com/dd/1a/c7/4573999a278a57/US20210348034A1-20211111-D00000.png
US-2020078705-A1,Oil skimmer with oleophilic coating ,Uchicago Argonne Llc,"Seth B. Darling, Jeffrey W. Elam",2018-09-06,2018-09-06,2020-03-12,,https://patents.google.com/patent/US20200078705A1/en,https://patentimages.storage.googleapis.com/77/ab/57/52abd1df52ec22/US20200078705A1-20200312-D00000.png
