search URL:,https://patents.google.com/?q=Polyimide+Foam&country=US&before=priority:20180228&after=priority:20180201&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2020079751-A1,Method for extracting compositions from plants ,"World Class Extractions, Inc.","Anthony J. Durkacz, Mark T. Cullen",2018-02-07,2019-11-11,2020-03-12,,https://patents.google.com/patent/US20200079751A1/en,https://patentimages.storage.googleapis.com/69/c5/45/5067b850fe99b7/US20200079751A1-20200312-D00000.png
US-2020341516-A1,"Flexible display panel, method for manufacturing the same, and display device ","Chengdu Boe Optoelectronics Technology Co., Ltd., Boe Technology Group Co., Ltd.","Peng Huang, Zhifeng Zhan, Hai Zheng, Fushi JIN",2018-02-02,2018-10-29,2020-10-29,,https://patents.google.com/patent/US20200341516A1/en,https://patentimages.storage.googleapis.com/53/8c/9f/cb717ee44bfd17/US20200341516A1-20201029-D00000.png
US-10895634-B2,Electronic devices having millimeter wave ranging capabilities ,Apple Inc.,"Jayesh Nath, Simone Paulotto, Mario Martinis, Eduardo Jorge Da Costa Bras Lima, Andrea RUARO, Carlo Di Nallo, Matthew A. Mow, Mattia Pascolini",2018-02-21,2018-02-21,2021-01-19,2021-01-19,https://patents.google.com/patent/US10895634B2/en,https://patentimages.storage.googleapis.com/fc/e6/db/6a25b6339dfcbe/US10895634-20210119-D00000.png
US-2021047548-A1,"Composite Elements of Thermal Insulation Material, Adhesive and Outer Layer ",Basf Se,"Olaf Jacobmeier, Sabrina Kronig, Antje Huskobla, Christian Renner, Peter Huntemann",2018-02-07,2019-01-30,2021-02-18,,https://patents.google.com/patent/US20210047548A1/en,
US-2021059352-A1,Direct bottomed article of footwear with a film ,"Nike, Inc.",Steven Edmund Jan Cornelis Ploem,2018-02-08,2020-11-13,2021-03-04,,https://patents.google.com/patent/US20210059352A1/en,https://patentimages.storage.googleapis.com/3f/e2/a9/bdc751b1bac175/US20210059352A1-20210304-D00000.png
US-2020365853-A1,"Power supply device, and electric vehicle and power storage device provided with said power supply device ","Sanyo Electric Co., Ltd.","Hiroyuki Hashimoto, Tomokazu Takashina, Eri Kohira",2018-02-09,2018-11-16,2020-11-19,,https://patents.google.com/patent/US20200365853A1/en,https://patentimages.storage.googleapis.com/df/01/d7/400c05e972f85e/US20200365853A1-20201119-D00000.png
US-11083672-B2,Cosmetic ink composition comprising a surface tension modifier ,The Procter & Gamble Company,"Janette Villalobos Lingoes, Thomas Elliot Rabe, Matthew Joseph LINSER, Travis Kyle Hodgdon, Ajay Suthar",2018-02-01,2020-02-24,2021-08-10,2021-08-10,https://patents.google.com/patent/US11083672B2/en,https://patentimages.storage.googleapis.com/49/33/86/16c916e3e9e3a5/US11083672-20210810-D00000.png
US-2019231671-A1,Stable Cosmetic Ink Composition ,The Procter & Gamble Company,"Janette Villalobos Lingoes, Thomas Elliot Rabe, Matthew Joseph LINSER, Ajay Suthar",2018-02-01,2019-01-31,2019-08-01,,https://patents.google.com/patent/US20190231671A1/en,https://patentimages.storage.googleapis.com/8b/e5/c8/fdecbff560f5f2/US20190231671A1-20190801-D00000.png
US-2020405602-A1,Heterogenous Cosmetic Ink Composition For Inkjet Printing Applications ,The Procter & Gamble Company,"Janette Villalobos Lingoes, Thomas Elliot Rabe, Jeremy Chang, Ajay Suthar",2018-02-01,2020-09-14,2020-12-31,,https://patents.google.com/patent/US20200405602A1/en,https://patentimages.storage.googleapis.com/78/08/9d/8c027c65a063f0/US20200405602A1-20201231-D00000.png
US-2019252645-A1,Display device including fingerprint recognition area ,"Samsung Display Co., Ltd.","Yun Ho Kim, Go Woon Kang",2018-02-12,2019-01-16,2019-08-15,,https://patents.google.com/patent/US20190252645A1/en,https://patentimages.storage.googleapis.com/30/80/ab/bfcffcf86464ba/US20190252645A1-20190815-D00000.png
US-2020368818-A1,"Method for manufacturing material layer, method for manufacturing three-dimensional object, material-layer-forming apparatus, and additive manufacturing system ",Canon Kabushiki Kaisha,"Kenta Kubo, Hiroshi Taniuchi",2018-02-14,2020-08-10,2020-11-26,,https://patents.google.com/patent/US20200368818A1/en,https://patentimages.storage.googleapis.com/27/c1/aa/f27765a16f2236/US20200368818A1-20201126-D00000.png
